,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days,Surprisingness,Effectiveness
122503,S55000,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,11408400.0,0,0,0,1,0,1,0,0,1,1,0,132 days 01:00:00,0,132,328111.38323182624,233385497065.10742
122555,S55103,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,62.59,15642000.0,0,0,0,1,0,1,0,0,1,1,0,181 days 01:00:00,0,181,328111.38323182624,233385497065.10742
122593,S55164,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,73.85,0,125.19,10890000.0,0,0,0,1,0,1,0,0,1,1,0,126 days 01:00:00,0,126,328111.38323182624,233385497065.10742
122613,S55199,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,11322000.0,0,0,0,1,0,1,0,0,1,1,0,131 days 01:00:00,0,131,328111.38323182624,233385497065.10742
122659,S55270,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,38.01,0,62.59,10803600.0,0,0,0,1,0,1,0,0,1,1,0,125 days 01:00:00,0,125,328111.38323182624,233385497065.10742
122813,S55555,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.47,0,125.19,11322000.0,0,0,0,1,0,1,0,0,1,1,0,131 days 01:00:00,0,131,328111.38323182624,233385497065.10742
122830,S55587,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.31,0,125.19,12265200.0,0,0,0,1,0,1,0,0,1,1,0,141 days 23:00:00,0,141,328111.38323182624,233385497065.10742
122911,S55768,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,62.59,24105600.0,0,0,0,1,0,1,0,0,1,1,0,279 days 00:00:00,0,279,328111.38323182624,233385497065.10742
122993,S55895,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,23241600.0,0,0,0,1,0,1,0,0,1,1,0,269 days 00:00:00,0,269,328111.38323182624,233385497065.10742
123033,S55986,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10198800.0,0,0,0,1,0,1,0,0,1,1,0,118 days 01:00:00,0,118,328111.38323182624,233385497065.10742
123191,S56267,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,10630800.0,0,0,0,1,0,1,0,0,1,1,0,123 days 01:00:00,0,123,328111.38323182624,233385497065.10742
123237,S56345,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,11667600.0,0,0,0,1,0,1,0,0,1,1,0,135 days 01:00:00,0,135,328111.38323182624,233385497065.10742
123270,S56395,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10630800.0,0,0,0,1,0,1,0,0,1,1,0,123 days 01:00:00,0,123,328111.38323182624,233385497065.10742
123291,S56430,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,12182400.0,0,0,0,1,0,1,0,0,1,1,0,141 days 00:00:00,0,141,328111.38323182624,233385497065.10742
123370,S56577,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,42.71,0,62.59,11408400.0,0,0,0,1,0,1,0,0,1,1,0,132 days 01:00:00,0,132,328111.38323182624,233385497065.10742
123465,S56737,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,10717200.0,0,0,0,1,0,1,0,0,1,1,0,124 days 01:00:00,0,124,328111.38323182624,233385497065.10742
123580,S56938,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,11235600.0,0,0,0,1,0,1,0,0,1,1,0,130 days 01:00:00,0,130,328111.38323182624,233385497065.10742
123624,S57004,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,12186000.0,0,0,0,1,0,1,0,0,1,1,0,141 days 01:00:00,0,141,328111.38323182624,233385497065.10742
123677,S57095,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,8982000.0,0,0,0,0,0,0,0,0,1,1,0,103 days 23:00:00,0,103,328111.38323182624,233385497065.10742
123678,S57096,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,10450800.0,0,0,0,0,0,0,0,0,1,1,0,120 days 23:00:00,0,120,328111.38323182624,233385497065.10742
123690,S57114,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,69.05,0,62.59,24192000.0,0,0,0,1,0,1,0,0,1,1,0,280 days 00:00:00,0,280,328111.38323182624,233385497065.10742
123728,S57178,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,37.75,0,31.3,11926800.0,0,0,0,0,0,0,0,0,1,1,0,138 days 01:00:00,0,138,328111.38323182624,233385497065.10742
123751,S57220,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,38.01,0,62.59,10976400.0,0,0,0,1,0,1,0,0,1,1,0,127 days 01:00:00,0,127,328111.38323182624,233385497065.10742
123772,S57256,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,136.81,0,125.19,13050000.0,0,0,0,1,0,1,0,0,1,1,0,151 days 01:00:00,0,151,328111.38323182624,233385497065.10742
123871,S57415,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.36,0,131.2,13215600.0,0,0,0,1,0,1,0,0,1,1,0,152 days 23:00:00,0,152,328111.38323182624,233385497065.10742
123910,S57479,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,47.16,0,32.0,8982000.0,0,0,0,0,0,0,0,0,1,1,0,103 days 23:00:00,0,103,328111.38323182624,233385497065.10742
123912,S57481,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,42.0,0,32.0,10537200.0,0,0,0,0,0,0,0,0,1,1,0,121 days 23:00:00,0,121,328111.38323182624,233385497065.10742
123920,S57496,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,75.5,0,65.5,14947200.0,0,0,0,1,0,1,0,0,1,1,0,173 days 00:00:00,0,173,328111.38323182624,233385497065.10742
123932,S57513,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,11667600.0,0,0,0,1,0,1,0,0,1,1,0,135 days 01:00:00,0,135,328111.38323182624,233385497065.10742
123952,S57540,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.31,0,62.59,21081600.0,0,0,0,1,0,1,0,0,1,1,0,244 days 00:00:00,0,244,328111.38323182624,233385497065.10742
123978,S57635,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,11667600.0,0,0,0,1,0,1,0,0,1,1,0,135 days 01:00:00,0,135,328111.38323182624,233385497065.10742
124014,S57696,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.96,0,62.59,11754000.0,0,0,0,1,0,1,0,0,1,1,0,136 days 01:00:00,0,136,328111.38323182624,233385497065.10742
124084,S57831,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,37.75,0,31.3,9162000.0,0,0,0,0,0,0,0,0,1,1,0,106 days 01:00:00,0,106,328111.38323182624,233385497065.10742
124105,S57861,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,10544400.0,0,0,0,1,0,1,0,0,1,1,0,122 days 01:00:00,0,122,328111.38323182624,233385497065.10742
124107,S57863,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10803600.0,0,0,0,1,0,1,0,0,1,1,0,125 days 01:00:00,0,125,328111.38323182624,233385497065.10742
124120,S57886,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,42.71,0,62.59,10026000.0,0,0,0,1,0,1,0,0,1,1,0,116 days 01:00:00,0,116,328111.38323182624,233385497065.10742
124162,S57966,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,38.01,0,62.59,11494800.0,0,0,0,1,0,1,0,0,1,1,0,133 days 01:00:00,0,133,328111.38323182624,233385497065.10742
124192,S58029,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,37.75,0,62.59,10112400.0,0,0,0,1,0,1,0,0,1,1,0,117 days 01:00:00,0,117,328111.38323182624,233385497065.10742
124233,S58095,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,48.34,0,31.3,18316800.0,0,0,0,0,0,0,0,0,1,1,0,212 days 00:00:00,0,212,328111.38323182624,233385497065.10742
124327,S58268,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,38.01,0,31.3,8902800.0,0,0,0,0,0,0,0,0,1,1,0,103 days 01:00:00,0,103,328111.38323182624,233385497065.10742
124374,S58404,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,37.75,0,62.59,10026000.0,0,0,0,1,0,1,0,0,1,1,0,116 days 01:00:00,0,116,328111.38323182624,233385497065.10742
124394,S58436,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,43.18,0,31.3,8384400.0,0,0,0,0,0,0,0,0,1,1,0,97 days 01:00:00,0,97,328111.38323182624,233385497065.10742
124424,S58501,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,69.05,0,125.19,10630800.0,0,0,0,1,0,1,0,0,1,1,0,123 days 01:00:00,0,123,328111.38323182624,233385497065.10742
124519,S58651,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,42.92,0,62.59,10976400.0,0,0,0,1,0,1,0,0,1,1,0,127 days 01:00:00,0,127,328111.38323182624,233385497065.10742
124526,S58664,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,38.01,0,62.59,11926800.0,0,0,0,1,0,1,0,0,1,1,0,138 days 01:00:00,0,138,328111.38323182624,233385497065.10742
124599,S58800,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,38.01,0,62.59,11062800.0,0,0,0,1,0,1,0,0,1,1,0,128 days 01:00:00,0,128,328111.38323182624,233385497065.10742
124812,S59288,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,38.01,0,62.59,11235600.0,0,0,0,1,0,1,0,0,1,1,0,130 days 01:00:00,0,130,328111.38323182624,233385497065.10742
124828,S59323,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,38.01,0,62.59,11235600.0,0,0,0,1,0,1,0,0,1,1,0,130 days 01:00:00,0,130,328111.38323182624,233385497065.10742
124864,S59424,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,38.01,0,62.59,12704400.0,0,0,0,1,0,1,0,0,1,1,0,147 days 01:00:00,0,147,328111.38323182624,233385497065.10742
124890,S59526,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,38.01,0,62.59,11145600.0,0,0,0,1,0,1,0,0,1,1,0,129 days 00:00:00,0,129,328111.38323182624,233385497065.10742
124894,S59534,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,74.47,0,62.59,10800000.0,0,0,0,0,0,0,0,0,1,1,0,125 days 00:00:00,0,125,328111.38323182624,233385497065.10742
124949,S59656,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,69.31,0,62.59,9507600.0,0,0,0,0,0,0,0,0,1,1,0,110 days 01:00:00,0,110,328111.38323182624,233385497065.10742
125055,S59934,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,43.18,0,31.3,8208000.0,0,0,0,0,0,0,0,0,1,1,0,95 days 00:00:00,0,95,328111.38323182624,233385497065.10742
125066,S59949,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,10796400.0,0,0,0,1,0,1,0,0,1,1,0,124 days 23:00:00,0,124,328111.38323182624,233385497065.10742
125086,S59975,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,38.01,0,31.3,8377200.0,0,0,0,0,0,0,0,0,1,1,0,96 days 23:00:00,0,96,328111.38323182624,233385497065.10742
125098,S59997,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,44.68,0,65.6,11574000.0,0,0,0,1,0,1,0,0,1,1,0,133 days 23:00:00,0,133,328111.38323182624,233385497065.10742
125127,S60047,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,9673200.0,0,0,0,0,0,0,0,0,1,1,0,111 days 23:00:00,0,111,328111.38323182624,233385497065.10742
125140,S60070,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,13647600.0,0,0,0,1,0,1,0,0,1,1,0,157 days 23:00:00,0,157,328111.38323182624,233385497065.10742
125176,S60121,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,11314800.0,0,0,0,0,0,0,0,0,1,1,0,130 days 23:00:00,0,130,328111.38323182624,233385497065.10742
125177,S60122,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,44.68,0,32.8,10796400.0,0,0,0,0,0,0,0,0,1,1,0,124 days 23:00:00,0,124,328111.38323182624,233385497065.10742
125207,S60170,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,11401200.0,0,0,0,0,0,0,0,0,1,1,0,131 days 23:00:00,0,131,328111.38323182624,233385497065.10742
125226,S60201,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,8294400.0,0,0,0,0,0,0,0,0,1,1,0,96 days 00:00:00,0,96,328111.38323182624,233385497065.10742
125281,S60291,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,8290800.0,0,0,0,0,0,0,0,0,1,1,0,95 days 23:00:00,0,95,328111.38323182624,233385497065.10742
125298,S60317,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,10886400.0,0,0,0,1,0,1,0,0,1,1,0,126 days 00:00:00,0,126,328111.38323182624,233385497065.10742
125299,S60319,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,44.68,0,32.8,9763200.0,0,0,0,0,0,0,0,0,1,1,0,113 days 00:00:00,0,113,328111.38323182624,233385497065.10742
125377,S60476,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,157,39.51,0,32.8,9414000.0,0,0,0,0,0,0,0,0,1,0,0,108 days 23:00:00,0,108,328111.38323182624,233385497065.10742
125385,S60502,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,77.48,0,65.6,10537200.0,0,0,0,0,0,0,0,0,1,1,0,121 days 23:00:00,0,121,328111.38323182624,233385497065.10742
125487,S60675,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,131.2,16160400.0,0,0,0,1,0,1,0,0,1,1,0,187 days 01:00:00,0,187,328111.38323182624,233385497065.10742
125506,S60717,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,158,77.48,0,65.6,57027600.0,0,1,0,1,0,1,0,0,1,1,0,660 days 01:00:00,0,660,328111.38323182624,233385497065.10742
125547,S60782,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,44.68,0,32.8,10458000.0,0,0,0,0,0,0,0,0,1,1,0,121 days 01:00:00,0,121,328111.38323182624,233385497065.10742
125548,S60784,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,77.48,0,131.2,15123600.0,0,0,0,1,0,1,0,0,1,1,0,175 days 01:00:00,0,175,328111.38323182624,233385497065.10742
125552,S60789,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,33609600.0,0,0,0,1,0,1,0,0,1,1,0,389 days 00:00:00,0,389,328111.38323182624,233385497065.10742
125575,S60843,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,11750400.0,0,0,0,0,0,0,0,0,1,1,0,136 days 00:00:00,0,136,328111.38323182624,233385497065.10742
125613,S60913,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,131.2,10112400.0,0,0,0,1,0,1,0,0,1,1,0,117 days 01:00:00,0,117,328111.38323182624,233385497065.10742
125634,S60946,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,42.0,0,32.0,12524400.0,0,0,0,0,0,0,0,0,1,1,0,144 days 23:00:00,0,144,328111.38323182624,233385497065.10742
125657,S61005,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,77.48,0,131.2,11145600.0,0,0,0,1,0,1,0,0,1,1,0,129 days 00:00:00,0,129,328111.38323182624,233385497065.10742
125669,S61021,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,30412800.0,0,0,0,1,0,1,0,0,1,1,0,352 days 00:00:00,0,352,328111.38323182624,233385497065.10742
125673,S61053,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,44.68,0,65.6,9158400.0,0,0,0,1,0,1,0,0,1,1,0,106 days 00:00:00,0,106,328111.38323182624,233385497065.10742
125685,S61068,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,77.48,0,131.2,12182400.0,0,0,0,1,0,1,0,0,1,1,0,141 days 00:00:00,0,141,328111.38323182624,233385497065.10742
125695,S61086,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,9417600.0,0,0,0,0,0,0,0,0,1,1,0,109 days 00:00:00,0,109,328111.38323182624,233385497065.10742
125742,S61169,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.68,0,65.6,10195200.0,0,0,0,1,0,1,0,0,1,1,0,118 days 00:00:00,0,118,328111.38323182624,233385497065.10742
125755,S61189,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,10022400.0,0,0,0,1,0,1,0,0,1,1,0,116 days 00:00:00,0,116,328111.38323182624,233385497065.10742
125794,S61239,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,9158400.0,0,0,0,1,0,1,0,0,1,1,0,106 days 00:00:00,0,106,328111.38323182624,233385497065.10742
125823,S61274,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,131.2,9504000.0,0,0,0,1,0,1,0,0,1,1,0,110 days 00:00:00,0,110,328111.38323182624,233385497065.10742
125894,S61380,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,9244800.0,0,0,0,0,0,0,0,0,1,1,0,107 days 00:00:00,0,107,328111.38323182624,233385497065.10742
125902,S61403,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,41817600.0,0,0,0,1,0,1,0,0,1,1,0,484 days 00:00:00,0,484,328111.38323182624,233385497065.10742
125954,S61481,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,10368000.0,0,0,0,1,0,1,0,0,1,1,0,120 days 00:00:00,0,120,328111.38323182624,233385497065.10742
125969,S61501,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,137.91,0,131.2,12182400.0,0,0,0,1,0,1,0,0,1,1,0,141 days 00:00:00,0,141,328111.38323182624,233385497065.10742
126041,S61603,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,15987600.0,0,0,0,1,0,1,0,0,1,1,0,185 days 01:00:00,0,185,328111.38323182624,233385497065.10742
126042,S61604,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.63,0,131.2,15901200.0,0,0,0,1,0,1,0,0,1,1,0,184 days 01:00:00,0,184,328111.38323182624,233385497065.10742
126045,S61607,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,8208000.0,0,0,0,0,0,0,0,0,1,1,0,95 days 00:00:00,0,95,328111.38323182624,233385497065.10742
126079,S61662,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,11318400.0,0,0,0,1,0,1,0,0,1,1,0,131 days 00:00:00,0,131,328111.38323182624,233385497065.10742
126148,S61767,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,137.91,0,131.2,12355200.0,0,0,0,1,0,1,0,0,1,1,0,143 days 00:00:00,0,143,328111.38323182624,233385497065.10742
126203,S61860,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,10800000.0,0,0,0,1,0,1,0,0,1,1,0,125 days 00:00:00,0,125,328111.38323182624,233385497065.10742
126224,S61885,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,8640000.0,0,0,0,0,0,0,0,0,1,1,0,100 days 00:00:00,0,100,328111.38323182624,233385497065.10742
126280,S61967,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,35942400.0,0,0,0,1,0,1,0,0,1,1,0,416 days 00:00:00,0,416,328111.38323182624,233385497065.10742
126291,S61981,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,49.84,0,32.8,9504000.0,0,0,0,0,0,0,0,0,1,1,0,110 days 00:00:00,0,110,328111.38323182624,233385497065.10742
126340,S62055,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,9331200.0,0,0,0,0,0,0,0,0,1,1,0,108 days 00:00:00,0,108,328111.38323182624,233385497065.10742
126360,S62084,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,72.33,0,131.2,9504000.0,0,0,0,1,0,1,0,0,1,1,0,110 days 00:00:00,0,110,328111.38323182624,233385497065.10742
126390,S62125,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,72.31,0,65.6,15210000.0,0,0,0,1,0,1,0,0,1,1,0,176 days 01:00:00,0,176,328111.38323182624,233385497065.10742
126410,S62162,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,8985600.0,0,0,0,0,0,0,0,0,1,1,0,104 days 00:00:00,0,104,328111.38323182624,233385497065.10742
126449,S62224,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,39.51,0,32.8,8553600.0,0,0,0,0,0,0,0,0,1,1,0,99 days 00:00:00,0,99,328111.38323182624,233385497065.10742
126468,S62252,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,9075600.0,0,0,0,0,0,0,0,0,1,1,0,105 days 01:00:00,0,105,328111.38323182624,233385497065.10742
126485,S62286,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,143.07,0,131.2,22460400.0,0,0,0,1,0,1,0,0,1,1,0,259 days 23:00:00,0,259,328111.38323182624,233385497065.10742
126515,S62345,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,9849600.0,0,0,0,1,0,1,0,0,1,1,0,114 days 00:00:00,0,114,328111.38323182624,233385497065.10742
126519,S62350,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,9331200.0,0,0,0,0,0,0,0,0,1,1,0,108 days 00:00:00,0,108,328111.38323182624,233385497065.10742
126551,S62400,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,42.0,0,32.0,9241200.0,0,0,0,0,0,0,0,0,1,1,0,106 days 23:00:00,0,106,328111.38323182624,233385497065.10742
126640,S62530,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,44.68,0,65.6,17370000.0,0,0,0,1,0,1,0,0,1,1,0,201 days 01:00:00,0,201,328111.38323182624,233385497065.10742
126659,S62561,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,158,77.48,0,65.6,13482000.0,0,0,0,0,0,0,0,0,1,0,0,156 days 01:00:00,0,156,328111.38323182624,233385497065.10742
126675,S62582,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,44.73,0,65.6,8985600.0,0,0,0,1,0,1,0,0,1,1,0,104 days 00:00:00,0,104,328111.38323182624,233385497065.10742
126681,S62589,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,77.52,0,131.2,8812800.0,0,0,0,1,0,1,0,0,1,1,0,102 days 00:00:00,0,102,328111.38323182624,233385497065.10742
126837,S62820,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,11840400.0,0,0,0,1,0,1,0,0,1,1,0,137 days 01:00:00,0,137,328111.38323182624,233385497065.10742
126875,S62876,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,9072000.0,0,0,0,1,0,1,0,0,1,1,0,105 days 00:00:00,0,105,328111.38323182624,233385497065.10742
126908,S62928,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,8812800.0,0,0,0,1,0,1,0,0,1,1,0,102 days 00:00:00,0,102,328111.38323182624,233385497065.10742
126921,S62948,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,11667600.0,0,0,0,1,0,1,0,0,1,1,0,135 days 01:00:00,0,135,328111.38323182624,233385497065.10742
126978,S63035,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,72.31,0,65.6,10630800.0,0,0,0,0,0,0,0,0,1,1,0,123 days 01:00:00,0,123,328111.38323182624,233385497065.10742
127097,S63226,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,158,79.03,0,65.6,20394000.0,0,1,1,1,1,1,1,0,1,1,0,236 days 01:00:00,0,236,328111.38323182624,233385497065.10742
127116,S63255,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,9507600.0,0,0,0,0,0,0,0,0,1,1,0,110 days 01:00:00,0,110,328111.38323182624,233385497065.10742
127213,S63412,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,39.51,0,65.6,12618000.0,0,0,0,1,0,1,0,0,1,1,0,146 days 01:00:00,0,146,328111.38323182624,233385497065.10742
127249,S63479,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,12099600.0,0,0,0,0,0,0,0,0,1,1,0,140 days 01:00:00,0,140,328111.38323182624,233385497065.10742
127290,S63547,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.56,0,65.6,11149200.0,0,0,0,1,0,1,0,0,1,1,0,129 days 01:00:00,0,129,328111.38323182624,233385497065.10742
127294,S63551,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,39.51,0,32.8,18752400.0,0,0,0,0,0,0,0,0,1,1,0,217 days 01:00:00,0,217,328111.38323182624,233385497065.10742
127356,S63664,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,12013200.0,0,0,0,1,0,1,0,0,1,1,0,139 days 01:00:00,0,139,328111.38323182624,233385497065.10742
127385,S63716,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,39.51,0,65.6,11840400.0,0,0,0,1,0,1,0,0,1,1,0,137 days 01:00:00,0,137,328111.38323182624,233385497065.10742
127401,S63744,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,77.48,0,65.6,13482000.0,0,0,0,0,0,0,0,0,1,1,0,156 days 01:00:00,0,156,328111.38323182624,233385497065.10742
127660,S64186,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,137.91,0,131.2,33955200.0,0,0,0,1,0,1,0,0,1,1,0,393 days 00:00:00,0,393,328111.38323182624,233385497065.10742
