,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:notificationType@C,event:notificationType@P,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:dismissal@4,event:dismissal@@,event:dismissal@D,event:dismissal@G,event:dismissal@NIL,event:dismissal@Z,event:article,event:totalPaymentAmount,event:points,event:expense,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Surprisingness,Effectiveness
49224,S73874,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,115779600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49228,S73892,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115693200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49235,S73910,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115779600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49241,S73925,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,115520400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49246,S73955,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,115606800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49254,S73973,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,114483600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49256,S73981,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,113965200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49269,S74038,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,114570000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49270,S74040,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,41,0.0,0,15.16,131.0,114483600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49271,S74042,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,114397200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49277,S74061,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115088400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49282,S74086,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,115002000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49287,S74100,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,113965200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49292,S74112,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,115002000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49296,S74124,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,114829200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49297,S74125,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,114829200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49300,S74138,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,114570000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49302,S74146,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,114483600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49311,S74176,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,131.0,114138000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49312,S74180,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,114138000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49314,S74205,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,114915600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49320,S74238,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49322,S74266,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,114224400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49323,S74283,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,113965200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49328,S74300,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113965200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49333,S74324,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,112237200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49342,S74347,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,109558800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49343,S74353,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,114656400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49348,S74387,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,113965200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49349,S74388,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49351,S74390,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49352,S74391,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,131.0,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49358,S74423,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49365,S74452,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,131.0,111805200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49366,S74453,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,111632400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49375,S74500,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,103334400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49376,S74501,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,114915600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49377,S74507,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,114570000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49379,S74511,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,114138000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49385,S74531,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,113446800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49395,S74562,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,114224400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49396,S74564,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,131.0,114224400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49403,S74596,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,113187600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49405,S74607,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,114570000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49409,S74619,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113965200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49431,S74696,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,131.0,113187600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49435,S74704,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49443,S74740,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,113187600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49449,S74760,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49459,S74795,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113360400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49460,S74796,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,113360400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49463,S74801,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,114224400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49464,S74803,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,114224400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49469,S74830,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,113792400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49475,S74854,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,112669200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49487,S74910,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49489,S74913,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49494,S74929,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49509,S74979,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,112410000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49511,S74995,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,111718800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49515,S75001,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49519,S75014,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,112582800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49530,S75055,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,181,0.0,0,15.16,39.0,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49535,S75102,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113101200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49538,S75130,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,20.32,65.5,112064400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49543,S75150,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,111718800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49568,S75241,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,111373200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49569,S75243,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,111373200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49571,S75248,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,110854800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49572,S75250,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,131.0,110768400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49575,S75274,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,112323600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49578,S75287,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,111546000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49588,S75327,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,112755600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49592,S75334,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,112669200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49594,S75353,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,113014800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49600,S75378,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,112669200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49602,S75395,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,111373200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49610,S75417,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,112410000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49615,S75433,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,111978000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49625,S75467,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,111718800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49658,S75591,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,112755600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49676,S75679,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113619600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49689,S75733,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,111718800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49690,S75747,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,20.32,131.0,111459600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49695,S75763,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,112669200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49700,S75789,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,111978000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49701,S75795,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,10.0,65.5,111978000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49704,S75804,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49705,S75805,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49709,S75813,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49712,S75833,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,112410000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49714,S75849,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,112237200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49724,S75875,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,111805200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49734,S75926,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49740,S75945,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,113101200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49752,S75983,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49758,S76015,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,115520400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49759,S76021,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,115347600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49762,S76034,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,131.0,115174800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49767,S76061,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,115693200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49770,S76064,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,115693200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49781,S76101,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,115261200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49783,S76114,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,115174800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49786,S76135,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,114138000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49788,S76150,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,113878800.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49799,S76178,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,15.16,65.5,115002000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49810,S76229,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115088400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49814,S76235,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,115088400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49817,S76248,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,114829200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49821,S76269,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,115088400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49834,S76340,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,113706000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49836,S76345,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49839,S76362,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,114829200.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49845,S76379,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,113792400.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49846,S76380,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,157,0.0,0,15.16,65.5,113619600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49849,S76388,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,10.0,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49850,S76390,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,158,0.0,0,15.16,65.5,113274000.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
49859,S76424,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,0,10.0,65.5,114483600.0,0,0,0,1,0,1,0,0,1,1,0,558009.3778846535,149937110395.2501
